order_id,fecha_pedido,fecha_entrega,mes,trimestre,semana_año,producto_categoria,zona_destino,carrier,estado,peso_kg,valor_mercaderia,costo_envio,costo_por_kg,costo_pct_valor,dias_prometidos,dias_reales,demora_dias,entrega_a_tiempo,es_devolucion
ORD-04816,2024-12-04 03:08:06.097219,2024-12-09 03:08:06.097219,12,4,2024-W49,Farmacia,CABA,PickIt,Entregado,0.51,505.36,2120.27,4157.39,419.56,7,5,-2,True,False
ORD-04817,2024-12-04 06:38:23.020604,2024-12-05 06:38:23.020604,12,4,2024-W49,Alimentos,CABA,Rappi Envíos,Entregado,0.62,752.52,1545.28,2492.39,205.35,2,1,-1,True,False
ORD-04818,2024-12-04 10:08:39.943988,2024-12-10 10:08:39.943988,12,4,2024-W49,Ferretería,Rosario,Correo Argentino,Entregado,7.84,411.23,421.83,53.8,102.58,5,6,1,False,False
ORD-04819,2024-12-04 13:38:56.867373,2024-12-09 13:38:56.867373,12,4,2024-W49,Farmacia,GBA Norte,Rappi Envíos,Entregado,3.67,3417.84,885.21,241.2,25.9,5,5,0,True,False
ORD-04820,2024-12-04 17:09:13.790758,2024-12-06 17:09:13.790758,12,4,2024-W49,Indumentaria,GBA Sur,OCA,Entregado,0.49,2563.48,1267.46,2586.65,49.44,2,2,0,True,False
ORD-04821,2024-12-04 20:39:30.714142,2024-12-07 20:39:30.714142,12,4,2024-W49,Electrónica,GBA Sur,Correo Argentino,Entregado,1.5,654.66,1741.33,1160.89,265.99,3,3,0,True,False
ORD-04822,2024-12-05 00:09:47.637527,2024-12-08 00:09:47.637527,12,4,2024-W49,Electrónica,CABA,OCA,Entregado,0.17,1871.66,902.77,5310.41,48.23,3,3,0,True,False
ORD-04823,2024-12-05 03:40:04.560912,2024-12-06 03:40:04.560912,12,4,2024-W49,Indumentaria,GBA Norte,PickIt,Entregado,1.7,317.89,2124.68,1249.81,668.37,2,1,-1,True,False
ORD-04824,2024-12-05 07:10:21.484296,2024-12-10 07:10:21.484296,12,4,2024-W49,Indumentaria,Rosario,Rappi Envíos,Entregado,4.51,691.35,1023.71,226.99,148.07,2,5,3,False,False
ORD-04825,2024-12-05 10:40:38.407681,2024-12-09 10:40:38.407681,12,4,2024-W49,Farmacia,CABA,Andreani,En tránsito,2.42,4738.98,250.67,103.58,5.29,5,4,-1,True,False
ORD-04826,2024-12-05 14:10:55.331066,2024-12-12 14:10:55.331066,12,4,2024-W49,Indumentaria,Córdoba,Correo Argentino,Entregado,3.13,2092.0,2015.89,644.05,96.36,2,7,5,False,False
ORD-04827,2024-12-05 17:41:12.254450,2024-12-07 17:41:12.254450,12,4,2024-W49,Ferretería,GBA Sur,Andreani,Devuelto,1.19,1464.23,1663.92,1398.25,113.64,3,2,-1,True,True
ORD-04828,2024-12-05 21:11:29.177835,2024-12-10 21:11:29.177835,12,4,2024-W49,Alimentos,GBA Oeste,OCA,Entregado,0.53,766.21,2034.6,3838.87,265.54,3,5,2,False,False
ORD-04829,2024-12-06 00:41:46.101220,2024-12-07 00:41:46.101220,12,4,2024-W49,Indumentaria,CABA,Andreani,Entregado,0.1,1051.59,969.89,9698.9,92.23,2,1,-1,True,False
ORD-04830,2024-12-06 04:12:03.024604,2024-12-14 04:12:03.024604,12,4,2024-W49,Indumentaria,Córdoba,Andreani,Entregado,5.17,252.55,191.43,37.03,75.8,7,8,1,False,False
ORD-04831,2024-12-06 07:42:19.947989,2024-12-07 07:42:19.947989,12,4,2024-W49,Ferretería,GBA Sur,PickIt,Entregado,3.04,793.63,323.32,106.36,40.74,2,1,-1,True,False
ORD-04832,2024-12-06 11:12:36.871374,2024-12-08 11:12:36.871374,12,4,2024-W49,Electrónica,Rosario,PickIt,Devuelto,0.78,1597.24,412.73,529.14,25.84,2,2,0,True,True
ORD-04833,2024-12-06 14:42:53.794758,2024-12-08 14:42:53.794758,12,4,2024-W49,Electrónica,GBA Norte,Rappi Envíos,Entregado,1.63,1068.04,2042.1,1252.82,191.2,3,2,-1,True,False
ORD-04834,2024-12-06 18:13:10.718143,2024-12-08 18:13:10.718143,12,4,2024-W49,Farmacia,GBA Sur,OCA,Entregado,4.85,1068.05,858.37,176.98,80.37,1,2,1,False,False
ORD-04835,2024-12-06 21:43:27.641528,2024-12-11 21:43:27.641528,12,4,2024-W49,Ferretería,GBA Norte,PickIt,Entregado,2.32,569.98,2495.06,1075.46,437.75,3,5,2,False,False
ORD-04836,2024-12-07 01:13:44.564912,2024-12-14 01:13:44.564912,12,4,2024-W49,Alimentos,GBA Norte,PickIt,Demorado,1.07,442.42,1932.21,1805.8,436.74,7,7,0,True,False
ORD-04837,2024-12-07 04:44:01.488297,2024-12-14 04:44:01.488297,12,4,2024-W49,Alimentos,Rosario,Rappi Envíos,Entregado,0.93,403.74,1562.71,1680.33,387.06,2,7,5,False,False
ORD-04838,2024-12-07 08:14:18.411682,2024-12-12 08:14:18.411682,12,4,2024-W49,Ferretería,Rosario,Correo Argentino,Entregado,0.74,852.45,2461.51,3326.36,288.76,3,5,2,False,False
ORD-04839,2024-12-07 11:44:35.335067,2024-12-08 11:44:35.335067,12,4,2024-W49,Alimentos,CABA,Rappi Envíos,Demorado,5.21,2285.28,893.33,171.46,39.09,2,1,-1,True,False
ORD-04840,2024-12-07 15:14:52.258451,2024-12-15 15:14:52.258451,12,4,2024-W49,Electrónica,CABA,Andreani,Demorado,2.62,464.73,539.2,205.8,116.02,5,8,3,False,False
ORD-04841,2024-12-07 18:45:09.181836,2024-12-10 18:45:09.181836,12,4,2024-W49,Alimentos,GBA Sur,Andreani,Entregado,3.7,1142.26,1882.59,508.81,164.81,2,3,1,False,False
ORD-04842,2024-12-07 22:15:26.105221,2024-12-08 22:15:26.105221,12,4,2024-W49,Alimentos,Rosario,PickIt,Entregado,5.9,1113.74,803.5,136.19,72.14,2,1,-1,True,False
ORD-04843,2024-12-08 01:45:43.028605,2024-12-12 01:45:43.028605,12,4,2024-W49,Ferretería,Córdoba,PickIt,Entregado,13.0,2779.79,2408.44,185.26,86.64,3,4,1,False,False
ORD-04844,2024-12-08 05:15:59.951990,2024-12-12 05:15:59.951990,12,4,2024-W49,Ferretería,GBA Sur,Rappi Envíos,Entregado,0.86,1111.41,2471.96,2874.37,222.42,3,4,1,False,False
ORD-04845,2024-12-08 08:46:16.875375,2024-12-10 08:46:16.875375,12,4,2024-W49,Alimentos,GBA Oeste,Rappi Envíos,Entregado,0.6,247.68,2327.05,3878.42,939.54,1,2,1,False,False
ORD-04846,2024-12-08 12:16:33.798759,2024-12-16 12:16:33.798759,12,4,2024-W49,Indumentaria,GBA Norte,OCA,Demorado,1.86,9180.87,2370.19,1274.3,25.82,7,8,1,False,False
ORD-04847,2024-12-08 15:46:50.722144,2024-12-11 15:46:50.722144,12,4,2024-W49,Ferretería,GBA Norte,Andreani,Entregado,0.11,2897.75,1596.79,14516.27,55.1,2,3,1,False,False
ORD-04848,2024-12-08 19:17:07.645529,2024-12-10 19:17:07.645529,12,4,2024-W49,Farmacia,CABA,Rappi Envíos,En tránsito,4.71,1777.9,1776.48,377.17,99.92,3,2,-1,True,False
ORD-04849,2024-12-08 22:47:24.568913,2024-12-11 22:47:24.568913,12,4,2024-W49,Farmacia,Córdoba,Correo Argentino,Entregado,6.46,616.77,371.48,57.5,60.23,2,3,1,False,False
ORD-04850,2024-12-09 02:17:41.492298,2024-12-15 02:17:41.492298,12,4,2024-W50,Electrónica,Rosario,OCA,En tránsito,3.48,797.17,1943.17,558.38,243.76,5,6,1,False,False
ORD-04851,2024-12-09 05:47:58.415683,2024-12-11 05:47:58.415683,12,4,2024-W50,Alimentos,Rosario,Rappi Envíos,Entregado,0.94,264.44,624.85,664.73,236.29,2,2,0,True,False
ORD-04852,2024-12-09 09:18:15.339067,2024-12-11 09:18:15.339067,12,4,2024-W50,Indumentaria,CABA,PickIt,Devuelto,0.39,785.46,2124.77,5448.13,270.51,1,2,1,False,True
ORD-04853,2024-12-09 12:48:32.262452,2024-12-11 12:48:32.262452,12,4,2024-W50,Electrónica,GBA Oeste,Rappi Envíos,Entregado,1.44,1307.27,2409.6,1673.33,184.32,2,2,0,True,False
ORD-04854,2024-12-09 16:18:49.185837,2024-12-18 16:18:49.185837,12,4,2024-W50,Alimentos,GBA Sur,PickIt,Entregado,5.38,1069.33,649.09,120.65,60.7,7,9,2,False,False
ORD-04855,2024-12-09 19:49:06.109221,2024-12-11 19:49:06.109221,12,4,2024-W50,Ferretería,GBA Sur,PickIt,Entregado,1.28,6326.84,333.37,260.45,5.27,2,2,0,True,False
ORD-04856,2024-12-09 23:19:23.032606,2024-12-10 23:19:23.032606,12,4,2024-W50,Farmacia,Córdoba,Andreani,Devuelto,0.1,2145.2,1287.14,12871.4,60.0,1,1,0,True,True
ORD-04857,2024-12-10 02:49:39.955991,2024-12-13 02:49:39.955991,12,4,2024-W50,Indumentaria,CABA,Andreani,Entregado,0.96,2903.3,2010.14,2093.9,69.24,3,3,0,True,False
ORD-04858,2024-12-10 06:19:56.879375,2024-12-14 06:19:56.879375,12,4,2024-W50,Farmacia,CABA,Rappi Envíos,En tránsito,13.8,1882.14,1961.0,142.1,104.19,3,4,1,False,False
ORD-04859,2024-12-10 09:50:13.802760,2024-12-15 09:50:13.802760,12,4,2024-W50,Ferretería,GBA Oeste,Rappi Envíos,Entregado,3.39,1290.31,1787.52,527.29,138.53,5,5,0,True,False
ORD-04860,2024-12-10 13:20:30.726145,2024-12-14 13:20:30.726145,12,4,2024-W50,Alimentos,GBA Sur,Correo Argentino,En tránsito,6.93,1728.16,2078.64,299.95,120.28,5,4,-1,True,False
ORD-04861,2024-12-10 16:50:47.649529,2024-12-12 16:50:47.649529,12,4,2024-W50,Ferretería,CABA,OCA,Demorado,4.47,150.79,561.22,125.55,372.19,2,2,0,True,False
ORD-04862,2024-12-10 20:21:04.572914,2024-12-16 20:21:04.572914,12,4,2024-W50,Ferretería,Rosario,OCA,Entregado,2.33,845.25,1682.05,721.91,199.0,3,6,3,False,False
ORD-04863,2024-12-10 23:51:21.496299,2024-12-13 23:51:21.496299,12,4,2024-W50,Farmacia,Córdoba,Rappi Envíos,Entregado,0.48,271.03,1573.35,3277.81,580.51,1,3,2,False,False
ORD-04864,2024-12-11 03:21:38.419683,2024-12-14 03:21:38.419683,12,4,2024-W50,Indumentaria,GBA Sur,Andreani,Entregado,1.29,336.99,510.56,395.78,151.51,3,3,0,True,False
ORD-04865,2024-12-11 06:51:55.343068,2024-12-16 06:51:55.343068,12,4,2024-W50,Ferretería,GBA Oeste,Correo Argentino,Entregado,2.63,3617.81,1123.9,427.34,31.07,5,5,0,True,False
ORD-04866,2024-12-11 10:22:12.266453,2024-12-15 10:22:12.266453,12,4,2024-W50,Farmacia,Córdoba,OCA,Entregado,6.14,373.7,2153.44,350.72,576.25,3,4,1,False,False
ORD-04867,2024-12-11 13:52:29.189837,2024-12-12 13:52:29.189837,12,4,2024-W50,Indumentaria,GBA Norte,Rappi Envíos,Entregado,0.94,291.88,2433.73,2589.07,833.81,2,1,-1,True,False
ORD-04868,2024-12-11 17:22:46.113222,2024-12-12 17:22:46.113222,12,4,2024-W50,Alimentos,Rosario,Andreani,Entregado,0.39,1619.03,1713.76,4394.26,105.85,1,1,0,True,False
ORD-04869,2024-12-11 20:53:03.036607,2024-12-17 20:53:03.036607,12,4,2024-W50,Alimentos,GBA Oeste,Andreani,Entregado,2.45,1023.85,2316.56,945.53,226.26,5,6,1,False,False
ORD-04870,2024-12-12 00:23:19.959992,2024-12-18 00:23:19.959992,12,4,2024-W50,Electrónica,Córdoba,Andreani,Entregado,0.58,1713.45,460.32,793.66,26.87,5,6,1,False,False
ORD-04871,2024-12-12 03:53:36.883376,2024-12-13 03:53:36.883376,12,4,2024-W50,Farmacia,CABA,PickIt,Entregado,2.83,6348.07,2441.39,862.68,38.46,2,1,-1,True,False
ORD-04872,2024-12-12 07:23:53.806761,2024-12-13 07:23:53.806761,12,4,2024-W50,Indumentaria,GBA Norte,Andreani,Entregado,0.92,1944.5,228.74,248.63,11.76,2,1,-1,True,False
ORD-04873,2024-12-12 10:54:10.730146,2024-12-19 10:54:10.730146,12,4,2024-W50,Ferretería,GBA Oeste,Rappi Envíos,En tránsito,0.79,232.62,1389.06,1758.3,597.14,7,7,0,True,False
ORD-04874,2024-12-12 14:24:27.653530,2024-12-13 14:24:27.653530,12,4,2024-W50,Alimentos,CABA,Correo Argentino,Entregado,1.53,2787.49,833.87,545.01,29.91,3,1,-2,True,False
ORD-04875,2024-12-12 17:54:44.576915,2024-12-15 17:54:44.576915,12,4,2024-W50,Indumentaria,Rosario,Rappi Envíos,Entregado,2.7,880.14,2062.69,763.96,234.36,3,3,0,True,False
ORD-04876,2024-12-12 21:25:01.500300,2024-12-17 21:25:01.500300,12,4,2024-W50,Farmacia,GBA Norte,Andreani,Entregado,2.36,1297.18,661.23,280.18,50.97,5,5,0,True,False
ORD-04877,2024-12-13 00:55:18.423684,2024-12-17 00:55:18.423684,12,4,2024-W50,Electrónica,GBA Sur,Correo Argentino,Entregado,0.84,209.89,177.1,210.83,84.38,2,4,2,False,False
ORD-04878,2024-12-13 04:25:35.347069,2024-12-17 04:25:35.347069,12,4,2024-W50,Alimentos,CABA,OCA,Entregado,6.65,1813.93,1124.33,169.07,61.98,3,4,1,False,False
ORD-04879,2024-12-13 07:55:52.270454,2024-12-19 07:55:52.270454,12,4,2024-W50,Indumentaria,Córdoba,OCA,Entregado,0.35,298.43,300.65,859.0,100.74,5,6,1,False,False
ORD-04880,2024-12-13 11:26:09.193838,2024-12-17 11:26:09.193838,12,4,2024-W50,Indumentaria,GBA Oeste,Rappi Envíos,Entregado,0.12,1871.04,831.72,6931.0,44.45,1,4,3,False,False
ORD-04881,2024-12-13 14:56:26.117223,2024-12-16 14:56:26.117223,12,4,2024-W50,Indumentaria,GBA Norte,Correo Argentino,Entregado,2.77,532.26,1662.81,600.29,312.41,3,3,0,True,False
ORD-04882,2024-12-13 18:26:43.040608,2024-12-14 18:26:43.040608,12,4,2024-W50,Farmacia,CABA,Rappi Envíos,Entregado,0.4,2257.84,842.55,2106.37,37.32,3,1,-2,True,False
ORD-04883,2024-12-13 21:56:59.963992,2024-12-20 21:56:59.963992,12,4,2024-W50,Farmacia,GBA Sur,Correo Argentino,Entregado,2.11,300.35,727.61,344.84,242.25,7,7,0,True,False
ORD-04884,2024-12-14 01:27:16.887377,2024-12-20 01:27:16.887377,12,4,2024-W50,Farmacia,GBA Oeste,Correo Argentino,En tránsito,9.1,230.27,515.41,56.64,223.83,2,6,4,False,False
ORD-04885,2024-12-14 04:57:33.810762,2024-12-18 04:57:33.810762,12,4,2024-W50,Ferretería,GBA Oeste,Rappi Envíos,Entregado,3.6,638.17,467.65,129.9,73.28,5,4,-1,True,False
ORD-04886,2024-12-14 08:27:50.734146,2024-12-15 08:27:50.734146,12,4,2024-W50,Indumentaria,CABA,Correo Argentino,Entregado,2.88,1431.27,1385.76,481.17,96.82,2,1,-1,True,False
ORD-04887,2024-12-14 11:58:07.657531,2024-12-18 11:58:07.657531,12,4,2024-W50,Alimentos,GBA Sur,Andreani,Entregado,2.57,348.92,1751.54,681.53,501.99,3,4,1,False,False
ORD-04888,2024-12-14 15:28:24.580916,2024-12-15 15:28:24.580916,12,4,2024-W50,Farmacia,Rosario,Correo Argentino,En tránsito,0.59,1344.57,1213.92,2057.49,90.28,2,1,-1,True,False
ORD-04889,2024-12-14 18:58:41.504300,2024-12-21 18:58:41.504300,12,4,2024-W50,Farmacia,Rosario,Correo Argentino,Entregado,1.7,2629.12,440.47,259.1,16.75,5,7,2,False,False
ORD-04890,2024-12-14 22:28:58.427685,2024-12-18 22:28:58.427685,12,4,2024-W50,Indumentaria,GBA Norte,Rappi Envíos,Entregado,1.26,291.89,1672.23,1327.17,572.9,2,4,2,False,False
ORD-04891,2024-12-15 01:59:15.351070,2024-12-20 01:59:15.351070,12,4,2024-W50,Farmacia,CABA,OCA,Entregado,9.18,1346.65,1459.24,158.96,108.36,5,5,0,True,False
ORD-04892,2024-12-15 05:29:32.274454,2024-12-20 05:29:32.274454,12,4,2024-W50,Ferretería,GBA Norte,PickIt,Cancelado,0.83,1881.42,1046.0,1260.24,55.6,3,5,2,False,False
ORD-04893,2024-12-15 08:59:49.197839,2024-12-20 08:59:49.197839,12,4,2024-W50,Ferretería,Rosario,Correo Argentino,Entregado,1.91,904.26,925.61,484.61,102.36,5,5,0,True,False
ORD-04894,2024-12-15 12:30:06.121224,2024-12-18 12:30:06.121224,12,4,2024-W50,Farmacia,GBA Oeste,PickIt,Entregado,8.35,1009.81,580.41,69.51,57.48,2,3,1,False,False
ORD-04895,2024-12-15 16:00:23.044608,2024-12-16 16:00:23.044608,12,4,2024-W50,Indumentaria,GBA Norte,Correo Argentino,Entregado,4.67,268.03,493.8,105.74,184.23,2,1,-1,True,False
ORD-04896,2024-12-15 19:30:39.967993,2024-12-19 19:30:39.967993,12,4,2024-W50,Indumentaria,GBA Sur,Rappi Envíos,Entregado,10.02,1698.42,946.11,94.42,55.71,3,4,1,False,False
ORD-04897,2024-12-15 23:00:56.891378,2024-12-21 23:00:56.891378,12,4,2024-W50,Indumentaria,Córdoba,Rappi Envíos,Entregado,2.81,1165.86,247.83,88.2,21.26,3,6,3,False,False
ORD-04898,2024-12-16 02:31:13.814762,2024-12-21 02:31:13.814762,12,4,2024-W51,Electrónica,Rosario,Correo Argentino,Entregado,1.22,1274.96,1176.07,963.99,92.24,3,5,2,False,False
ORD-04899,2024-12-16 06:01:30.738147,2024-12-19 06:01:30.738147,12,4,2024-W51,Farmacia,Rosario,Rappi Envíos,Entregado,5.26,8644.47,1563.7,297.28,18.09,3,3,0,True,False
ORD-04900,2024-12-16 09:31:47.661532,2024-12-17 09:31:47.661532,12,4,2024-W51,Indumentaria,GBA Sur,Rappi Envíos,Entregado,1.03,891.88,2362.89,2294.07,264.93,1,1,0,True,False
ORD-04901,2024-12-16 13:02:04.584916,2024-12-21 13:02:04.584916,12,4,2024-W51,Ferretería,GBA Norte,Correo Argentino,Devuelto,0.54,1514.22,1620.7,3001.3,107.03,3,5,2,False,True
ORD-04902,2024-12-16 16:32:21.508301,2024-12-17 16:32:21.508301,12,4,2024-W51,Alimentos,CABA,OCA,Entregado,3.68,3976.32,1616.58,439.29,40.66,2,1,-1,True,False
ORD-04903,2024-12-16 20:02:38.431686,2024-12-17 20:02:38.431686,12,4,2024-W51,Alimentos,GBA Oeste,Correo Argentino,Entregado,3.06,1044.93,1029.87,336.56,98.56,2,1,-1,True,False
ORD-04904,2024-12-16 23:32:55.355071,2024-12-23 23:32:55.355071,12,4,2024-W51,Indumentaria,Córdoba,OCA,Entregado,6.33,535.62,463.3,73.19,86.5,7,7,0,True,False
ORD-04905,2024-12-17 03:03:12.278455,2024-12-21 03:03:12.278455,12,4,2024-W51,Alimentos,CABA,Rappi Envíos,Entregado,9.8,1633.33,1200.3,122.48,73.49,3,4,1,False,False
ORD-04906,2024-12-17 06:33:29.201840,2024-12-23 06:33:29.201840,12,4,2024-W51,Alimentos,CABA,OCA,Demorado,5.84,552.8,1556.89,266.59,281.64,5,6,1,False,False
ORD-04907,2024-12-17 10:03:46.125225,2024-12-21 10:03:46.125225,12,4,2024-W51,Electrónica,GBA Sur,Rappi Envíos,Entregado,0.19,3638.55,1851.48,9744.63,50.89,1,4,3,False,False
ORD-04908,2024-12-17 13:34:03.048609,2024-12-18 13:34:03.048609,12,4,2024-W51,Ferretería,GBA Norte,OCA,Demorado,3.28,1834.85,2091.3,637.59,113.98,1,1,0,True,False
ORD-04909,2024-12-17 17:04:19.971994,2024-12-21 17:04:19.971994,12,4,2024-W51,Ferretería,Rosario,OCA,Entregado,4.61,463.56,751.43,163.0,162.1,3,4,1,False,False
ORD-04910,2024-12-17 20:34:36.895379,2024-12-20 20:34:36.895379,12,4,2024-W51,Electrónica,Rosario,Correo Argentino,Entregado,12.04,315.08,716.87,59.54,227.52,2,3,1,False,False
ORD-04911,2024-12-18 00:04:53.818763,2024-12-19 00:04:53.818763,12,4,2024-W51,Electrónica,GBA Sur,OCA,Entregado,1.41,1282.22,1478.45,1048.55,115.3,1,1,0,True,False
ORD-04912,2024-12-18 03:35:10.742148,2024-12-21 03:35:10.742148,12,4,2024-W51,Alimentos,GBA Norte,Rappi Envíos,En tránsito,0.56,1415.87,1480.14,2643.11,104.54,2,3,1,False,False
ORD-04913,2024-12-18 07:05:27.665533,2024-12-19 07:05:27.665533,12,4,2024-W51,Farmacia,GBA Sur,Correo Argentino,Entregado,5.75,315.84,662.18,115.16,209.66,2,1,-1,True,False
ORD-04914,2024-12-18 10:35:44.588917,2024-12-22 10:35:44.588917,12,4,2024-W51,Alimentos,Rosario,OCA,Devuelto,1.15,2406.06,1530.57,1330.93,63.61,2,4,2,False,True
ORD-04915,2024-12-18 14:06:01.512302,2024-12-21 14:06:01.512302,12,4,2024-W51,Electrónica,CABA,Correo Argentino,En tránsito,2.74,2132.93,962.82,351.39,45.14,5,3,-2,True,False
ORD-04916,2024-12-18 17:36:18.435687,2024-12-22 17:36:18.435687,12,4,2024-W51,Ferretería,GBA Oeste,PickIt,Entregado,1.48,1543.12,1652.39,1116.48,107.08,3,4,1,False,False
ORD-04917,2024-12-18 21:06:35.359071,2024-12-22 21:06:35.359071,12,4,2024-W51,Alimentos,GBA Norte,Correo Argentino,Devuelto,1.54,2339.77,833.96,541.53,35.64,3,4,1,False,True
ORD-04918,2024-12-19 00:36:52.282456,2024-12-20 00:36:52.282456,12,4,2024-W51,Farmacia,Córdoba,PickIt,Entregado,3.96,407.6,1541.89,389.37,378.29,1,1,0,True,False
ORD-04919,2024-12-19 04:07:09.205841,2024-12-25 04:07:09.205841,12,4,2024-W51,Alimentos,Córdoba,PickIt,Cancelado,1.35,432.06,1955.53,1448.54,452.61,5,6,1,False,False
ORD-04920,2024-12-19 07:37:26.129225,2024-12-23 07:37:26.129225,12,4,2024-W51,Indumentaria,CABA,Correo Argentino,Entregado,3.54,845.79,2453.37,693.04,290.07,2,4,2,False,False
ORD-04921,2024-12-19 11:07:43.052610,2024-12-21 11:07:43.052610,12,4,2024-W51,Alimentos,GBA Sur,Rappi Envíos,Entregado,0.1,581.47,2291.01,22910.1,394.0,2,2,0,True,False
ORD-04922,2024-12-19 14:37:59.975995,2024-12-20 14:37:59.975995,12,4,2024-W51,Electrónica,GBA Sur,Rappi Envíos,Entregado,1.18,1811.95,1333.32,1129.93,73.58,1,1,0,True,False
ORD-04923,2024-12-19 18:08:16.899379,2024-12-22 18:08:16.899379,12,4,2024-W51,Ferretería,Rosario,Rappi Envíos,Entregado,1.15,2454.1,1297.62,1128.37,52.88,3,3,0,True,False
ORD-04924,2024-12-19 21:38:33.822764,2024-12-24 21:38:33.822764,12,4,2024-W51,Ferretería,CABA,Andreani,Entregado,4.14,542.68,1178.6,284.69,217.18,5,5,0,True,False
ORD-04925,2024-12-20 01:08:50.746149,2024-12-23 01:08:50.746149,12,4,2024-W51,Electrónica,Rosario,PickIt,Entregado,1.13,460.45,215.21,190.45,46.74,3,3,0,True,False
ORD-04926,2024-12-20 04:39:07.669533,2024-12-28 04:39:07.669533,12,4,2024-W51,Indumentaria,Rosario,Correo Argentino,Entregado,3.01,2578.07,539.99,179.4,20.95,7,8,1,False,False
ORD-04927,2024-12-20 08:09:24.592918,2024-12-27 08:09:24.592918,12,4,2024-W51,Electrónica,Córdoba,Rappi Envíos,Entregado,3.5,410.76,289.09,82.6,70.38,5,7,2,False,False
ORD-04928,2024-12-20 11:39:41.516303,2024-12-22 11:39:41.516303,12,4,2024-W51,Alimentos,Rosario,Rappi Envíos,Devuelto,3.22,824.22,1786.43,554.79,216.74,1,2,1,False,True
ORD-04929,2024-12-20 15:09:58.439687,2024-12-24 15:09:58.439687,12,4,2024-W51,Electrónica,Rosario,Correo Argentino,Entregado,2.77,399.46,1121.1,404.73,280.65,2,4,2,False,False
ORD-04930,2024-12-20 18:40:15.363072,2024-12-28 18:40:15.363072,12,4,2024-W51,Electrónica,Córdoba,PickIt,Devuelto,1.6,606.76,299.86,187.41,49.42,7,8,1,False,True
ORD-04931,2024-12-20 22:10:32.286457,2024-12-21 22:10:32.286457,12,4,2024-W51,Indumentaria,GBA Sur,Correo Argentino,Entregado,1.4,243.14,1772.85,1266.32,729.15,1,1,0,True,False
ORD-04932,2024-12-21 01:40:49.209841,2024-12-23 01:40:49.209841,12,4,2024-W51,Alimentos,GBA Norte,Andreani,Entregado,2.49,3952.78,1664.42,668.44,42.11,5,2,-3,True,False
ORD-04933,2024-12-21 05:11:06.133226,2024-12-27 05:11:06.133226,12,4,2024-W51,Farmacia,GBA Oeste,Andreani,Entregado,0.2,3017.88,1841.91,9209.55,61.03,7,6,-1,True,False
ORD-04934,2024-12-21 08:41:23.056611,2024-12-26 08:41:23.056611,12,4,2024-W51,Farmacia,Rosario,Correo Argentino,Demorado,6.26,489.29,1559.61,249.14,318.75,5,5,0,True,False
ORD-04935,2024-12-21 12:11:39.979996,2024-12-27 12:11:39.979996,12,4,2024-W51,Ferretería,GBA Norte,PickIt,Entregado,5.23,1742.47,529.62,101.27,30.39,5,6,1,False,False
ORD-04936,2024-12-21 15:41:56.903380,2024-12-24 15:41:56.903380,12,4,2024-W51,Electrónica,Córdoba,Rappi Envíos,Entregado,1.28,260.94,294.27,229.9,112.77,5,3,-2,True,False
ORD-04937,2024-12-21 19:12:13.826765,2024-12-22 19:12:13.826765,12,4,2024-W51,Ferretería,GBA Norte,Andreani,Demorado,2.51,2042.15,2070.28,824.81,101.38,3,1,-2,True,False
ORD-04938,2024-12-21 22:42:30.750150,2024-12-22 22:42:30.750150,12,4,2024-W51,Indumentaria,GBA Oeste,Andreani,En tránsito,8.07,453.04,657.15,81.43,145.05,3,1,-2,True,False
ORD-04939,2024-12-22 02:12:47.673534,2024-12-23 02:12:47.673534,12,4,2024-W51,Farmacia,GBA Norte,PickIt,Demorado,0.95,3705.51,1424.94,1499.94,38.45,1,1,0,True,False
ORD-04940,2024-12-22 05:43:04.596919,2024-12-25 05:43:04.596919,12,4,2024-W51,Electrónica,GBA Norte,Andreani,Demorado,4.07,1827.97,1290.26,317.02,70.58,5,3,-2,True,False
ORD-04941,2024-12-22 09:13:21.520304,2024-12-30 09:13:21.520304,12,4,2024-W51,Indumentaria,GBA Norte,Andreani,Demorado,0.26,760.86,2314.47,8901.81,304.19,7,8,1,False,False
ORD-04942,2024-12-22 12:43:38.443688,2024-12-24 12:43:38.443688,12,4,2024-W51,Indumentaria,GBA Norte,PickIt,En tránsito,2.22,729.09,1448.23,652.36,198.64,3,2,-1,True,False
ORD-04943,2024-12-22 16:13:55.367073,2024-12-23 16:13:55.367073,12,4,2024-W51,Electrónica,CABA,Correo Argentino,Entregado,6.46,1267.1,1513.04,234.22,119.41,3,1,-2,True,False
ORD-04944,2024-12-22 19:44:12.290458,2024-12-27 19:44:12.290458,12,4,2024-W51,Indumentaria,Rosario,Rappi Envíos,Entregado,2.41,435.32,900.84,373.79,206.94,3,5,2,False,False
ORD-04945,2024-12-22 23:14:29.213842,2024-12-28 23:14:29.213842,12,4,2024-W51,Electrónica,Córdoba,Rappi Envíos,Entregado,2.87,3377.56,2402.93,837.26,71.14,5,6,1,False,False
ORD-04946,2024-12-23 02:44:46.137227,2024-12-26 02:44:46.137227,12,4,2024-W52,Electrónica,GBA Oeste,Andreani,En tránsito,7.15,1489.18,1589.08,222.25,106.71,1,3,2,False,False
ORD-04947,2024-12-23 06:15:03.060612,2024-12-27 06:15:03.060612,12,4,2024-W52,Alimentos,Córdoba,Rappi Envíos,Entregado,3.77,2876.6,161.7,42.89,5.62,3,4,1,False,False
